tenure_years,performance_score,behavior_avg,perf_beh_ratio,combined_score,score_difference,high_performer,gender_encoded,marital_status_encoded,is_permanent_encoded,tenure_category_encoded,performance_level_encoded,behavioral_level_encoded,performance_rating_encoded,psychological_score,drive_score,mental_strength_score,adaptability_score,collaboration_score,has_quick_assessment,holistic_score,score_alignment,leadership_potential
-0.2705478241961933,-1.1466653046551503,-1.6495895206995659,-0.4932310972310465,-1.5960498195199793,-0.35187330307369874,-0.5419050293197784,0.0,0.8887570323864309,0.14645975437882885,-0.008966176135607134,-0.014768618033990797,-0.05860280869493863,-1.5522835428416069,0.13534621214276923,0.14939153492368712,0.14337293730290446,0.21735534310037022,-0.19988702819854753,0.0,-1.023857028912742,1.0300763638550443,0.1424906642188681
-0.2705478241961933,-1.75248789089205,0.9904132620246006,-2.040630877310507,-1.0454140551448052,-2.2499540138841096,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,-0.014768618033990797,-1.1438400067493566,-1.5522835428416069,0.5792259128548356,0.5394694316688711,0.47573558535368327,0.5190311368171358,0.9555293197699326,0.0,-0.5511867326814589,0.3295384672461907,0.5655606733793526
-0.2705478241961933,-0.04594841060860919,0.2995714123397716,-0.1901558089083926,0.0811957089434644,-0.19239664380322782,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,1.121278923042233,1.0266343893594794,-1.5522835428416069,0.5817842972969799,0.5519187262458448,0.5255899825613002,0.4653080502648351,0.9555293197699326,0.0,0.32550084912136,0.354147822406716,0.5687416508918373
-0.2705478241961933,-1.9544482209033505,-0.21855997492385015,-1.899528213420987,-1.6910904606005215,-1.8641141597898176,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,-0.014768618033990797,1.0266343893594794,-1.5522835428416069,0.34513373639861594,0.4274257804761054,0.4424993205486055,0.3206689710855639,-0.19988702819854753,0.0,-1.9616011788019103,0.38710034999503734,0.3595312068014878
0.3150535268778179,-0.07935538249017736,-1.2548227494510937,0.5103041977099543,-0.5632342169650381,0.5318186378896337,-0.5419050293197784,0.0,0.8887570323864309,0.14645975437882885,-0.008966176135607134,1.121278923042233,-0.05860280869493863,0.7662878430308456,0.5536420684333908,0.44817460477106197,0.558826247366378,0.4446453246677964,0.9555293197699326,0.0,-0.0500072504330448,0.7256918770739299,0.5357084228775717
2.9502596067108686,0.12665427744615934,1.0940395394773248,-0.3443915190426999,0.5382382095877913,-0.4057313779453114,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,1.784269050985858,1.121278923042233,-1.1438400067493566,0.7662878430308456,0.28629089422929344,0.2240873023855313,0.608680644573995,0.1677648016674771,-0.19988702819854753,0.0,0.42849783453835355,-0.02221833597429083,0.2912625355720056
-0.5633484997331989,0.7932752163556327,0.23048722737128866,0.6599294258368199,0.7426608553305267,0.6874815419885212,-0.5419050293197784,0.0,0.8887570323864309,0.14645975437882885,-0.008966176135607134,-1.1508161591102146,1.0266343893594794,-0.39299784990538067,0.5766675284126913,0.44817460477106197,0.558826247366378,0.5190311368171358,0.9555293197699326,0.0,0.8118784604871583,0.02549183236428334,0.5577305748870817
-0.2705478241961933,-0.04594841060860919,0.2995714123397716,-0.1901558089083926,0.0811957089434644,-0.19239664380322782,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,1.121278923042233,1.0266343893594794,-1.5522835428416069,0.5817842972969799,0.5519187262458448,0.5255899825613002,0.4653080502648351,0.9555293197699326,0.0,0.32550084912136,0.354147822406716,0.5687416508918373
0.022252851340812316,0.13381291427792422,-0.21855997492385015,0.21739031609966014,0.023086019575827593,0.24149091698950528,-0.5419050293197784,0.0,2.6144988428455203,0.14645975437882885,-0.008966176135607134,1.121278923042233,1.0266343893594794,0.7662878430308456,0.1826763243224419,0.08299529717982632,0.2555453310200424,0.32480151620497144,-0.19988702819854753,0.0,0.08565664471409364,0.2553259016583435,0.1838433718811717
-0.2705478241961933,-0.04594841060860919,0.2995714123397716,-0.1901558089083926,0.0811957089434644,-0.19239664380322782,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,1.121278923042233,1.0266343893594794,-1.5522835428416069,0.5817842972969799,0.5519187262458448,0.5255899825613002,0.4653080502648351,0.9555293197699326,0.0,0.32550084912136,0.354147822406716,0.5687416508918373
-0.2705478241961933,0.16765374293717455,-0.9094018246086791,0.5957826878036141,-0.22336079375862009,0.612457125914631,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,1.121278923042233,1.0266343893594794,-1.5522835428416069,0.1046455988370351,0.19918871323158302,0.12260027179973076,0.08924644439872964,-0.19988702819854753,0.0,-0.09054125348209337,0.35476230623976407,0.11606408180745527
2.9502596067108686,0.12665427744615934,1.0940395394773248,-0.3443915190426999,0.5382382095877913,-0.4057313779453114,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,1.784269050985858,1.121278923042233,-1.1438400067493566,0.7662878430308456,0.28629089422929344,0.2240873023855313,0.608680644573995,0.1677648016674771,-0.19988702819854753,0.0,0.42849783453835355,-0.02221833597429083,0.2912625355720056
0.3150535268778179,0.4895754719777421,-0.7712334546717133,0.8652825193513711,0.09573797032760135,0.8696836953108286,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,-1.1508161591102146,1.0266343893594794,0.7662878430308456,0.5843426817391243,0.6058656694127319,0.39679945644162307,0.5479589526529901,0.9555293197699326,0.0,0.4154682328826925,0.3535663733351318,0.5743695341831564
0.3150535268778179,0.4895754719777421,-0.7712334546717133,0.8652825193513711,0.09573797032760135,0.8696836953108286,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,-1.1508161591102146,1.0266343893594794,0.7662878430308456,0.5843426817391243,0.6058656694127319,0.39679945644162307,0.5479589526529901,0.9555293197699326,0.0,0.4154682328826925,0.3535663733351318,0.5743695341831564
0.3150535268778179,-0.07250267030934289,-0.6215510539066678,0.19600519179637158,-0.30623570314119086,0.22995430759547164,-0.5419050293197784,0.0,-0.8369847780726581,-6.827814263660635,-0.008966176135607134,1.121278923042233,1.0266343893594794,0.7662878430308456,0.5203830706855124,0.5394694316688711,0.38433585713971896,0.41985005395134956,0.9555293197699326,0.0,0.07258767415752564,0.560417444608294,0.5092818404661589
-0.5633484997331989,-1.9544482209033505,-0.3912704373450574,-1.8474400773555435,-1.7596468356971706,-1.779903080523206,-0.5419050293197784,0.0,0.8887570323864309,0.14645975437882885,-0.008966176135607134,-0.014768618033990797,1.0266343893594794,0.7662878430308456,0.6355103705820138,0.6058656694127319,0.39679945644162307,0.7132607574293001,0.9555293197699326,0.0,-1.2218803436502865,0.8054060591819865,0.6233076497598462
0.3150535268778179,0.4895754719777421,-0.7712334546717133,0.8652825193513711,0.09573797032760135,0.8696836953108286,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-0.008966176135607134,-1.1508161591102146,1.0266343893594794,0.7662878430308456,0.5843426817391243,0.6058656694127319,0.39679945644162307,0.5479589526529901,0.9555293197699326,0.0,0.4154682328826925,0.3535663733351318,0.5743695341831564
1.4862562290258403,-0.8922583649416698,-0.17538235931854837,-0.8392844056032978,-0.8020389235517005,-0.8141551123883787,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,1.784269050985858,1.121278923042233,1.0266343893594794,0.7662878430308456,0.13534621214276923,0.14939153492368712,0.14337293730290446,0.21735534310037022,-0.19988702819854753,0.0,-0.5495551801098643,0.5197421175334456,0.1424906642188681
-1.14894985080721,-1.9544482209033505,0.05777676495008142,-1.9799251190872154,-1.5814002604458828,-1.9988518866163967,-0.5419050293197784,0.0,-0.8369847780726581,0.14645975437882885,-1.8022014032570723,-0.014768618033990797,1.0266343893594794,0.7662878430308456,0.18907228542780308,0.22823706724452236,0.3718722578378149,0.498368411220097,-1.3553033761670277,0.0,-1.3238732967155311,0.5485122348476339,0.22299386434252344
-0.5633484997331989,0.7932752163556327,0.23048722737128866,0.6599294258368199,0.7426608553305267,0.6874815419885212,-0.5419050293197784,0.0,0.8887570323864309,0.14645975437882885,-0.008966176135607134,-1.1508161591102146,1.0266343893594794,-0.39299784990538067,0.5766675284126913,0.44817460477106197,0.558826247366378,0.5190311368171358,0.9555293197699326,0.0,0.8118784604871583,0.02549183236428334,0.5577305748870817
-1.14894985080721,0.026433361801454846,-1.7976270599177453,0.938547811109269,-0.6918590350035152,0.9031493969414549,-0.5419050293197784,0.0,0.8887570323864309,0.14645975437882885,-1.8022014032570723,1.121278923042233,-0.05860280869493863,-1.5522835428416069,-3.1112436449385705,-2.7803424555241816,-2.744027567638237,-2.828330409903141,-4.821552420072468,0.0,-2.2621654349578506,-0.5917533586890523,-3.0375080859544394
-1.14894985080721,0.677869313492034,0.5874221830417811,0.38137466674186266,0.7896115849421708,0.3970809110630557,1.8453417958774831,0.0,-0.8369847780726581,0.14645975437882885,-1.8022014032570723,-1.1508161591102146,-1.1438400067493566,0.7662878430308456,-2.62515060093112,-2.697347158344355,-2.660936905625542,-2.663028605126831,-1.3553033761670277,0.0,-1.0644982725135148,-1.2365787289692018,-2.6411093497832514
